State,City,poverty_rate
PA,Grapeville,25.3
PA,Grassflat,12.1
PA,Gratz,9.8
PA,Grazierville,3.4
PA,Great Bend,12.6
PA,Greencastle,6.9
PA,Greenfields,12.3
PA,Green Hills,4.9
PA,Green Lane,0.4
PA,Greenock,17.6
PA,Greensboro,11.8
PA,Greensburg,21.9
PA,Greens Landing,33.2
PA,Green Tree,4.6
PA,Greenville,23.9
PA,Greenwood,17.5
PA,Grier,0
PA,Grill,4.5
PA,Grindstone,22.1
PA,Grove,11.1
PA,Guilford,5.1
PA,Guys Mills,7.5
PA,Halfway House,0
PA,Halifax,17.2
PA,Hallam,4.1
PA,Hallstead,15.3
PA,Hamburg,9.8
PA,Hampton,7.6
PA,Hannasville,1.7
PA,Hanover,17.2
PA,Harleigh,0
PA,Harleysville,3.4
PA,Harmonsburg,0
PA,Harmony,5.3
PA,Harrisburg,31.8
PA,Harrison,0
PA,Harrisville,6.7
PA,Hartleton,17.3
PA,Hartstown,15.4
PA,Harveys Lake,11.3
PA,Harwick,15.9
PA,Hasson Heights,11.5
PA,Hastings,21.4
PA,Hatboro,6
PA,Hatfield,6.3
PA,Haverford College,4.7
PA,Hawk Run,35.3
PA,Hawley,23.1
PA,Hawthorn,10.2
PA,Haysville,16.5
PA,Hazleton,25.1
PA,Hebron,2.1
PA,Heckscherville,8
PA,Hegins,0
PA,Heidelberg,7.6
PA,Heidlersburg,18.6
PA,Heilwood,10.7
PA,Hellertown,7.7
PA,Hemlock Farms,5.4
PA,Hendersonville,0
PA,Hereford,7.9
PA,Herminie,19.2
PA,Hermitage,7
PA,Herndon,27.7
PA,Hershey,20
PA,Hickory,1.3
PA,Hickory Hills,0.9
PA,Highland Park,1.8
PA,Highspire,15.9
PA,Hilldale,5.8
PA,Hiller,4.3
PA,Hokendauqua,2.8
PA,Holiday Pocono,2.2
PA,Hollidaysburg,8
PA,Homeacre-Lyndora,8.9
PA,Homer,11.9
PA,Homestead,24
PA,Hometown,0
PA,Homewood,12.9
PA,Honesdale,32
PA,Honey Brook,7
PA,Hookstown,13.4
PA,Hooversville,5.7
PA,Hop Bottom,12.6
PA,Hopeland,13.3
PA,Hopewell,23.4
PA,Hopwood,10.1
PA,Horsham,2.4
PA,Hostetter,7.4
PA,Houserville,3
PA,Houston,15.5
PA,Houtzdale,17.6
PA,Howard,3.5
PA,Hublersburg,0
PA,Hudson,9.3
PA,Hughestown,15.3
PA,Hughesville,7
PA,Hulmeville,9.7
PA,Hummelstown,9.5
PA,Hummels Wharf,6.2
PA,Hunker,2.2
PA,Hunterstown,15.7
PA,Huntingdon,21.9
PA,Hyde,23.9
PA,Hyde Park,9.6
PA,Hyde Park,5.9
PA,Hydetown,4.5
PA,Hyndman,18.2
PA,Idaville,4.5
PA,Imperial,8.3
PA,Indiana,40.8
PA,Indian Lake,2.5
PA,Indian Mountain Lake,9.1
PA,Industry,8.3
PA,Ingram,12.3
PA,Inkerman,12.2
PA,Intercourse,9.6
PA,Iola,8.5
PA,Irvona,21.2
PA,Irwin,13
PA,Ivyland,1.4
PA,Jackson Center,9.3
PA,Jacksonville (Centre County),37.2
PA,Jacksonville (Indiana County),12.8
PA,Jacksonwald,0
PA,Jacobus,5.2
PA,James,11.2
PA,Jamestown,16.5
PA,Jamison,18.1
PA,Jeannette,15
PA,Jeddo,10.1
PA,Jefferson (Greene County),10.5
PA,Jefferson (York County),16
PA,Jefferson Hills,3.5
PA,Jenkintown,14.2
PA,Jennerstown,7.1
PA,Jermyn,15
PA,Jerome,5.3
PA,Jersey Shore,20.1
PA,Jerseytown,2.3
PA,Jessup,11
PA,Jim Thorpe,13.9
PA,Joffre,7
PA,Johnsonburg,14.4
PA,Johnstown,35.1
PA,Jonestown,19.3
PA,Jonestown,8
PA,Julian,13
PA,Juniata Terrace,16
PA,Kane,19.5
PA,Kapp Heights,10.2
PA,Karns,29.9
PA,Kelayres,7.3
PA,Kempton,6.8
PA,Kenhorst,13.9
PA,Kenilworth,2.9
PA,Kenmar,27.5
PA,Kennerdell,2.8
PA,Kennett Square,12
PA,Kerrtown,8.9
PA,Kersey,2.9
PA,King of Prussia,6.9
PA,Kingston,14.1
PA,Kirkwood,24.1
PA,Kiskimere,0
PA,Kistler,19.2
PA,Kittanning,22.6
PA,Klingerstown,0
PA,Knox,13.5
PA,Knoxville,14.4
PA,Koppel,9.4
PA,Kratzerville,5.4
PA,Kreamer,11.5
PA,Kulpmont,12.7
PA,Kulpsville,4.3
PA,Kutztown,22.4
PA,Kutztown University,63.2
PA,Kylertown,4.2
PA,Laceyville,19.5
PA,Laflin,2.7
PA,Lake Arthur Estates,20.9
PA,Lake,12.2
PA,Lake Heritage,0.7
PA,Lake Latonka,4.4
PA,Lake Meade,1.1
PA,Lakemont,5.8
PA,Lake Winola,7.9
PA,Lake Wynonah,3.5
PA,Lamar,9.5
PA,Lampeter,4.1
PA,Lancaster,29
PA,Landingville,4.3
PA,Landisburg,22.8
PA,Landisville,1.9
PA,Lanesboro,31.1
PA,Langeloth,11.8
PA,Langhorne,9.7
PA,Langhorne Manor,10.9
PA,Lansdale,9.6
PA,Lansdowne,11
PA,Lansford,20.8
PA,Laporte,7.5
PA,Larksville,11.7
PA,Latrobe,12.1
PA,Lattimer,11.5
PA,Laureldale,14.7
PA,Laurel Mountain,17.3
PA,Laurel Run,13
PA,Laurelton,3.4
PA,Laurys Station,2.6
PA,Lavelle,0
PA,Lawnton,10.7
PA,Lawrence,11.7
PA,Lawrence Park,7
PA,Lawrenceville,26.7
PA,Lawson Heights,4.2
PA,Lebanon,29.5
PA,Lebanon South,8.5
PA,Leechburg,22.2
PA,Leeper,32.1
PA,Leesport,2.9
PA,Leetsdale,14.8
PA,Lehighton,10
PA,Leith-Hatfield,6.2
PA,Lemont,2
PA,Lemont Furnace,33.5
PA,Lemoyne,12.7
PA,Lenape Heights,10.6
PA,Lenhartsville,13.7
PA,Lenkerville,26.9
PA,Leola,9.8
PA,Le Raysville,18.5
PA,Level Green,5.3
PA,Levittown,5.9
PA,Lewisberry,10.7
PA,Lewisburg,26.8
PA,Lewis Run,11.6
PA,Lewistown,25.8
PA,Liberty (Allegheny County),9.1
PA,Liberty (Tioga County),14.5
PA,Lightstreet,11.3
PA,Ligonier,11.1
PA,Lilly,15.4
PA,Lima,1.7
PA,Lime Ridge,24.1
PA,Lincoln,9.2
PA,Lincoln Park,2.2
PA,Lincoln University,51.4
PA,Lincolnville,12.8
PA,Linesville,8.2
PA,Linglestown,7.2
PA,Linntown,0.8
PA,Linwood,14.2
PA,Lionville,7.7
PA,Lititz,7
PA,Little Britain,0
PA,Little Meadows,8.3
PA,Littlestown,9.3
PA,Liverpool,11.3
PA,Lock Haven,38.3
PA,Locustdale,9.6
PA,Loganton,8.5
PA,Loganville,6.5
PA,Long Branch,6.6
PA,Longfellow,11.1
PA,Lorain,14.1
PA,Lorane,4.6
PA,Loretto,43.5
PA,Lower Allen,4.6
PA,Lower Burrell,9
PA,Loyalhanna,16.6
PA,Lucerne Mines,3.7
PA,Lumber,11.5
PA,Lumber,17.7
PA,Luzerne,20.1
PA,Lykens,22.2
PA,Lynnwood-Pricedale,7.3
PA,Lyons,14.8
PA,McAdoo,14.3
PA,McAlisterville,25.3
PA,McClure,11.4
PA,McConnellsburg,13.2
PA,McConnellstown,8.7
PA,McDonald,12.3
PA,McElhattan,10.4
PA,McEwensville,0.8
PA,McGovern,3.7
PA,McKean,6
PA,McKeansburg,18.9
PA,McKeesport,34
PA,McKees Rocks,21.9
PA,McKnightstown,0
PA,McMurray,2.6
PA,McSherrystown,5.6
PA,Macungie,6.8
PA,McVeytown,17.1
PA,Madison,4
PA,Madisonburg,7.5
PA,Mahaffey,22
PA,Mahanoy,26.3
PA,Mainville,19.7
PA,Maitland,34.4
PA,Malvern,10
PA,Mammoth,3.4
PA,Manchester,5.3
PA,Manheim,11.4
PA,Manns Choice,18.7
PA,Manor,7
PA,Manorville,13.6
PA,Mansfield,24.8
PA,Maple Glen,1.5
PA,Mapleton,16.3
PA,Mapletown,2.4
PA,Marcus Hook,21.1
PA,Marianna,33.1
PA,Marianne,9.3
PA,Marienville,8.3
PA,Marietta,11.3
PA,Marion,45.3
PA,Marion Center,17.3
PA,Marion Heights,19.3
PA,Marklesburg,10.4
PA,Markleysburg,6.6
PA,Marlin,5.1
PA,Mars,4
PA,Marshallton,16
PA,Martinsburg,5.2
PA,Martins Creek,14.1
PA,Marysville,7.5
PA,Masontown,32.4
PA,Masthope,1.8
PA,Matamoras,11.9
PA,Mather,15.8
PA,Mattawana,18.5
PA,Mayfield,7.9
PA,Maytown,4.7
PA,Meadowlands,3.4
PA,Meadowood,8.8
PA,Meadville,23.9
PA,Mechanicsburg,6
PA,Mechanicsville,6.8
PA,Media,9.4
PA,Mercer,12
PA,Mercersburg,10.9
PA,Meridian,3.4
PA,Mertztown,11.3
PA,Meshoppen,23.7
PA,Messiah College,0
PA,Mexico,14.6
PA,Meyersdale,15.8
PA,Middleburg,21.2
PA,Middleport,6.3
PA,Middletown,15.8
PA,Middletown,4.1
PA,Midland,36.9
PA,Midway,5.1
PA,Midway,14.6
PA,Mifflin,13.3
PA,Mifflinburg,12.9
PA,Mifflintown,15.5
PA,Mifflinville,10.2
PA,Milesburg,22.7
PA,Milford,8.8
PA,Milford Square,0
PA,Millbourne,29.1
PA,Mill Creek,15.5
PA,Millersburg,9.9
PA,Millerstown,11.5
PA,Millersville,22
PA,Millerton,11.5
PA,Mill Hall,14.5
PA,Millheim,5
PA,Millsboro,23.6
PA,Millvale,26.1
PA,Mill,17.1
PA,Millville,14.9
PA,Millwood,40.2
PA,Milroy,11.6
PA,Milton,16.9
PA,Minersville,16.8
PA,Mingoville,5.2
PA,Mocanaqua,18.2
PA,Modena,25.4
PA,Mohnton,8.1
PA,Mohrsville,8.6
PA,Monaca,11.2
PA,Monessen,17.8
PA,Monongahela,17.9
PA,Monroe,12.5
PA,Monroeville,8.1
PA,Mont Alto,11.3
PA,Montandon,22.9
PA,Montgomery,12.4
PA,Montgomeryville,5.2
PA,Montoursville,7.2
PA,Montrose,10.3
PA,Montrose Manor,12.2
PA,Monument,9.3
PA,Moosic,10.2
PA,Morgantown,0.6
PA,Morrisdale,9.3
PA,Morrisville,7
PA,Morrisville,8.6
PA,Morton,8.2
PA,Moscow,7.3
PA,Moshannon,13
PA,Mount Aetna,0
PA,Mountainhome,27.8
PA,Mountain Top,5.1
PA,Mount Carbon,4.5
PA,Mount Carmel,18.1
PA,Mount Cobb,8
PA,Mount Eagle,2.7
PA,Mount Gretna,0
PA,Mount Gretna Heights,17.5
PA,Mount Holly Springs,7.2
PA,Mount Jewett,21.2
PA,Mount Joy,11.1
PA,Mount Morris,4.7
PA,Mount Oliver,36.6
PA,Mount Penn,11.2
PA,Mount Pleasant,15.2
PA,Mount Pleasant Mills,9.3
PA,Mount Pocono,13.5
PA,Mount Union,30.3
PA,Mountville,6.5
PA,Mount Wolf,7.8
PA,Muhlenberg Park,6.3
PA,Muir,1
PA,Muncy,9.7
PA,Mundys Corner,12.4
PA,Munhall,8.7
PA,Murrysville,4.5
PA,Muse,1.9
PA,Myerstown,7.3
PA,Nanticoke,23.8
PA,Nanty-Glo,18.8
PA,Naomi,40.6
PA,Narberth,4.1
PA,Nazareth,8.2
PA,Needmore,0
PA,Nemacolin,8.7
PA,Nescopeck,16.2
PA,Nesquehoning,19.2
PA,New Albany,30.8
PA,New Alexandria,0.9
PA,New Baltimore,4.2
PA,New Beaver,11.8
PA,New Bedford,3.9
PA,New Berlin,9.5
PA,New Berlinville,2.5
PA,New Bethlehem,18.5
PA,New Brighton,18.6
PA,New Britain,6.9
PA,New Buffalo,8.1
PA,Newburg (Clearfield County),10.1
PA,Newburg (Cumberland County),4.3
PA,New Castle,28
PA,New Castle Northwest,9.9
PA,New Centerville,5.6
PA,New Columbia,13
PA,New Columbus,25.3
PA,New Cumberland,7.6
PA,New Eagle,13.2
PA,Newell,14.3
PA,New Florence,15.1
PA,New Freedom,2.6
PA,New Freeport,35.7
PA,New Galilee,23.1
PA,New Holland,5.6
PA,New Hope,4
PA,New Jerusalem,2.2
PA,New Kensington,23.3
PA,New Kingstown,7.9
PA,New Lebanon,12
PA,Newmanstown,16.3
PA,New Market,4.2
PA,New Milford,19.9
PA,New Morgan,0
PA,New Oxford,21
PA,New Paris,17.6
PA,New Philadelphia,10.4
PA,Newport,25.5
PA,New Ringgold,11.8
PA,Newry,22.1
PA,New Salem,2.2
PA,New Salem,4.3
PA,New Schaefferstown,20.1
PA,New Stanton,13.2
PA,Newton Hamilton,46.2
PA,Newtown,3.6
PA,Newtown,8.9
PA,Newtown Grant,3.2
PA,New Tripoli,8.5
PA,Newville,14.3
PA,New Washington,26.5
PA,New Wilmington,11.4
PA,Nicholson,16.4
PA,Nittany,14.3
PA,Nixon,4.5
PA,Noblestown,11.7
PA,Norristown,23.2
PA,Northampton,9.3
PA,North Apollo,14.6
PA,North Belle Vernon,15.7
PA,North Braddock,30.7
PA,North Catasauqua,5.5
PA,North Charleroi,16
PA,North East,18
PA,Northern Cambria,13.8
PA,North Irwin,8.6
PA,North Philipsburg,17.3
PA,Northumberland,8.4
PA,North Vandergrift,16.2
PA,North Wales,8.5
PA,North Warren,1.5
PA,Northwest Harborcreek,5.9
PA,Northwood,8.3
PA,North York,18.3
PA,Norvelt,0.9
PA,Norwood,7.4
PA,Noxen,10.3
PA,Nuangola,4.9
PA,Numidia,1.8
PA,Nuremberg,17.5
PA,Oakdale,8.2
PA,Oak Hills,14.9
PA,Oakland (Cambria County),6.7
PA,Oakland (Lawrence County),26.6
PA,Oakland,18.2
PA,Oakmont,6.1
PA,Oakwood,11.3
PA,Oberlin,0
PA,Ohiopyle,6.1
PA,Ohioville,7.9
PA,Oil,26.2
PA,Oklahoma,26.8
PA,Oklahoma,9.8
PA,Old Forge,13.6
PA,Old Orchard,5.8
PA,Oley,1.7
PA,Oliver,19.5
PA,Olyphant,17.6
PA,Oneida,20
PA,Orangeville,3.8
PA,Orbisonia,16.7
PA,Orchard Hills,16.5
PA,Oreland,5.9
PA,Orrstown,15.1
PA,Orrtanna,6.8
PA,Orviston,16.9
PA,Orwigsburg,5
PA,Orwin,11.3
PA,Osceola Mills,19.4
PA,Oswayo,20.1
PA,Oval,1.9
PA,Oxford,27.4
PA,Paint,6.6
PA,Palmdale,8.8
PA,Palmer Heights,4.9
PA,Palmerton,10.5
PA,Palmyra,8.5
PA,Palo Alto,10.4
PA,Paoli,10.9
PA,Paradise,2
PA,Pardeesville,2.2
PA,Paris,6.8
PA,Park Crest,6.7
PA,Parker,11.2
PA,Parkesburg,3.4
PA,Park Forest,26.1
PA,Parkside,14.4
PA,Parkville,9.4
PA,Parryville,9.8
PA,Patterson Heights,5.7
PA,Patton,11.2
PA,Paxtang,5.1
PA,Paxtonia,8.7
PA,Paxtonville,5.7
PA,Pen Argyl,9.8
PA,Penbrook,27.6
PA,Pen Mar,13.9
PA,Penn,16.9
PA,Penndel,17.5
PA,Penn Estates,18.3
PA,Penn Lake Park,8.9
PA,Pennsburg,8.6
PA,Pennsbury,11.8
PA,Penns Creek,10.7
PA,Pennside,17.3
PA,Penn State Erie (Behrend),-
PA,Pennville,1.6
PA,Pennwyn,4.4
PA,Penn Wynne,3.8
PA,Penryn,0
PA,Perkasie,8.1
PA,Perryopolis,7.7
PA,Petersburg,16.4
PA,Petrolia,22.9
PA,Philadelphia,26.4
PA,Philipsburg,18.8
PA,Phoenixville,9.2
PA,Picture Rocks,4.3
PA,Pikes Creek,20.6
PA,Pillow,21.4
PA,Pine Glen,2.8
PA,Pine Grove,11.3
PA,Pine Grove Mills,3.3
PA,Pine Ridge,18.9
PA,Pitcairn,18.4
PA,Pittsburgh,22.9
PA,Pittston,19.5
PA,Plainfield,4.4
PA,Plains,11.1
PA,Platea,19.6
PA,Pleasant Gap,6.7
PA,Pleasant Hill,22.4
PA,Pleasant Hills,5.6
PA,Pleasant View,6.6
PA,Pleasantville (Bedford County),23.3
PA,Pleasantville (Venango County),17.9
PA,Plum,4.4
PA,Plumsteadville,4.6
PA,Plumville,16.8
PA,Plymouth,23.1
PA,Plymouth Meeting,4.7
PA,Plymptonville,9.6
PA,Pocono Mountain Lake Estates,22.3
PA,Pocono Pines,2.4
PA,Pocono Ranch Lands,9.2
PA,Pocono Springs,7.4
PA,Pocono Woodland Lakes,1.9
PA,Point Marion,20.1
PA,Polk,33
PA,Pomeroy,8.2
PA,Portage,18.5
PA,Port Allegany,17.4
PA,Port Carbon,10.7
PA,Port Clinton,2.9
PA,Portersville,11.6
PA,Portland,21.6
PA,Port Matilda,9
PA,Port Royal,15.3
PA,Port Trevorton,14.1
PA,Port Vue,10.6
PA,Potlicker Flats,0
PA,Pottsgrove,6.5
PA,Pottstown,21.7
PA,Pottsville,18.2
PA,Pringle,19.6
PA,Progress,8.3
PA,Prompton,14.2
PA,Prospect,13
PA,Prospect Park,1.5
PA,Prospect Park,9.7
PA,Punxsutawney,17.8
PA,Pymatuning Central,12
PA,Pymatuning North,17.2
PA,Pymatuning South,22.5
PA,Quakertown,12.4
PA,Quarryville,9.8
PA,Queens Gate,13.2
PA,Quentin,13.1
PA,Railroad,14.9
PA,Rainsburg,19.6
PA,Ramblewood,10.4
PA,Ramey,13.4
PA,Rankin,42.9
PA,Ranshaw,7.7
PA,Raubsville,0
PA,Rauchtown,7
PA,Ravine,0
PA,Reading,39.6
PA,Reamstown,19.4
PA,Rebersburg,17.6
PA,Red Hill,4.9
PA,Red Lion,11.3
PA,Reedsville,20
PA,Refton,18.3
PA,Rehrersburg,25.2
PA,Reiffton,3.7
PA,Reinerton,10.8
PA,Reinholds,9.1
PA,Rennerdale,0
PA,Renningers,0
PA,Renovo,37.1
PA,Republic,21.7
PA,Revloc,23.6
PA,Rew,10.4
PA,Reynolds Heights,33.4
PA,Reynoldsville,19.5
PA,Rheems,2.4
PA,Rices Landing,9.4
PA,Riceville,15.3
PA,Richboro,1.1
PA,Richfield,5.4
PA,Richland,9.1
PA,Richlandtown,9.2
PA,Ridgway,10
PA,Ridley Park,7.4
PA,Riegelsville,6.4
PA,Rimersburg,30.5
PA,Ringtown,11.8
PA,Riverside,11.3
PA,Riverside,4.9
PA,Riverview Park,2.7
PA,Roaring Spring,11.4
PA,Robesonia,7.2
PA,Robinson,10.1
PA,Rochester,24.3
PA,Rockhill,6.7
PA,Rockledge,6.4
PA,Rockwood,15.2
PA,Rogersville,9.3
PA,Rohrsburg,5.3
PA,Rome,19.7
PA,Ronco,51.7
PA,Ronks,0
PA,Roscoe,13.7
PA,Roseto,7.8
PA,Rose Valley,3.3
PA,Roseville,15.7
PA,Rossiter,25.4
PA,Rosslyn Farms,3.2
PA,Rote,15.4
PA,Rothsville,3.7
PA,Roulette,29.5
PA,Rouseville,19.7
PA,Rouzerville,0.5
PA,Rowes Run,4.6
PA,Royalton,15.1
PA,Royersford,13.7
PA,Rupert,5
PA,Rural Valley,14.5
PA,Russell,6.8
PA,Russellton,9
PA,Rutherford,12.2
PA,Rutledge,10.1
PA,Saegertown,3.6
PA,St. Clair,16.1
PA,St. Clairsville,5.4
PA,St. Lawrence,7.2
PA,St. Marys,7.6
PA,St. Michael,6.9
PA,St. Petersburg,10.4
PA,St. Vincent College,65.8
PA,Salisbury,9.9
PA,Salix,8.5
PA,Salladasburg,21.4
PA,Saltillo,13.8
PA,Saltsburg,20.3
PA,Salunga,1.1
PA,Sanatoga,6.3
PA,Sand Hill,7.2
PA,Sandy,12.9
PA,Sandy Lake,11.4
PA,Sandy Ridge,0
PA,Sankertown,15.3
PA,Saw Creek,15.4
PA,Saxonburg,9.2
PA,Saxton,33.5
PA,Saylorsburg,0
PA,Sayre,10.7
PA,Scalp Level,18.4
PA,Schaefferstown,0.6
PA,Schellsburg,8
PA,Schlusser,6.8
PA,Schnecksville,1.3
PA,Schoeneck,0
PA,Schubert,0
PA,Schuylkill Haven,14.4
PA,Schwenksville,11.3
PA,Scotland,8.8
PA,Scottdale,12.5
PA,Scranton,22.1
PA,Selinsgrove,15.7
PA,Sellersville,5.7
PA,Seltzer,8.6
PA,Seneca,0.9
PA,Seven Fields,1
PA,Seven Springs,0
PA,Seven Valleys,12.6
PA,Seward,12.9
PA,Sewickley,6.6
PA,Sewickley Heights,1.7
PA,Sewickley Hills,4.4
PA,Shade Gap,42.1
PA,Shamokin,24
PA,Shamokin Dam,10
PA,Shanksville,4.6
PA,Shanor-Northvue,5.8
PA,Sharon,24.5
PA,Sharon Hill,13.1
PA,Sharpsburg,27.2
PA,Sharpsville,13.9
PA,Shartlesville,7.9
PA,Shavertown,14.3
PA,Sheakleyville,30.9
PA,Sheatown,13.6
PA,Sheffield,21
PA,Shelocta,16.6
PA,Shenandoah,32.7
PA,Shenandoah Heights,8.9
PA,Sheppton,31.8
PA,Shickshinny,18.8
PA,Shillington,8.2
PA,Shiloh,7.6
PA,Shinglehouse,22.6
PA,Shippensburg,27.2
PA,Shippensburg University,87.8
PA,Shippenville,7.4
PA,Shippingport,18.8
PA,Shiremanstown,6
PA,Shirleysburg,18
PA,Shoemakersville,7.5
PA,Shrewsbury,3.5
PA,Sidman,3.1
PA,Sierra View,8.4
PA,Siglerville,0
PA,Silkworth,3.6
PA,Silverdale,2.7
PA,Simpson,14.6
PA,Sinking Spring,10
PA,Skippack,0.8
PA,Skyline View,3
PA,Slabtown,11.3
PA,Slatedale,10.6
PA,Slatington,13.1
PA,Slickville,1.6
PA,Sligo,12.3
PA,Slippery Rock,34
PA,Slippery Rock University,0
PA,Slovan,10.8
PA,Smethport,18.6
PA,Smicksburg,2.4
PA,Smithfield,17.9
PA,Smithton,16.6
PA,Smock,10.7
PA,Smoketown,7.8
PA,Snow Shoe,14
PA,S.N.P.J.,0
PA,Snydertown,12
PA,Snydertown,1.8
PA,Somerset,23.9
PA,Soudersburg,3.4
PA,Souderton,4.9
PA,South Bethlehem,13.2
PA,South Coatesville,19.3
PA,South Connellsville,12.4
PA,South Fork,16.5
PA,South Greensburg,8.3
PA,South Heights,12.6
PA,Southmont,6.6
PA,South New Castle,17.3
PA,South Parkship,8.1
PA,South Philipsburg,14.6
PA,South Pottstown,6.3
PA,South Renovo,13
PA,South Temple,9.7
PA,South Uniontown,7
PA,Southview,10
PA,South Waverly,7.9
PA,Southwest Greensburg,14
PA,South Williamsport,14
PA,Spartansburg,10
PA,Speers,14.2
PA,Spinnerstown,10.2
PA,Springboro,24
PA,Spring,3.7
PA,Springdale,14.5
PA,Spring Grove,9.1
PA,Spring Hill,19.3
PA,Spring House,10.7
PA,Spring Mills,14.2
PA,Springmont,7.6
PA,Spring Mount,2.3
PA,Spring Ridge,0
PA,Spry,8.6
PA,Starbrick,13.3
PA,Star Junction,8.1
PA,Starrucca,26.3
PA,State College,47.3
PA,State Line,8.2
PA,Steelton,24.8
PA,Stevens,1.9
PA,Stewartstown,15.1
PA,Stiles,0
PA,Stillwater,6.5
PA,Stockdale,8.5
PA,Stockertown,6.1
PA,Stoneboro,10.3
PA,Stonerstown,4
PA,Stonybrook,1.9
PA,Stony Creek Mills,16.6
PA,Stormstown,3.5
PA,Stouchsburg,19.9
PA,Stowe,15.2
PA,Stoystown,3.5
PA,Strasburg,3.5
PA,Strattanville,21.9
PA,Strausstown,10.2
PA,Strodes Mills,7.1
PA,Strong,0
PA,Stroudsburg,34.7
PA,Sturgeon,1.3
PA,Sugarcreek,13.1
PA,Sugar Grove,4
PA,Sugar Notch,16.2
PA,Summerhill,2.7
PA,Summerville,15.5
PA,Summit Hill,7.9
PA,Summit Station,0
PA,Sunbury,23.2
PA,Sunrise Lake,6.4
PA,Sun Valley,4.4
PA,Susquehanna Depot,30.5
PA,Susquehanna Trails,10.9
PA,Sutersville,26.6
PA,Swarthmore,2.3
PA,Swartzville,8.7
PA,Sweden Valley,1.5
PA,Swissvale,19.8
PA,Swoyersville,10
PA,Sykesville,23.7
PA,Sylvania,10.7
PA,Table Rock,0
PA,Tamaqua,21.2
PA,Tarentum,17.5
PA,Tatamy,1.5
PA,Taylor,14.8
PA,Taylorstown,2.6
PA,Telford,11.1
PA,Temple,5.6
PA,Templeton,15.5
PA,Terre Hill,6.3
PA,Tharptown (Uniontown),8.3
PA,The Hideout,4.5
PA,Thompson,21.9
PA,Thompsontown,14.6
PA,Thompsonville,3.5
PA,Thornburg,0.4
PA,Thorndale,2.9
PA,Three Springs,8.6
PA,Throop,14.7
PA,Tidioute,13.4
PA,Timber Hills,0
PA,Timblin,29.5
PA,Tioga,20.4
PA,Tionesta,8.7
PA,Tipton,0
PA,Titusville,31.2
PA,Toftrees,23.2
PA,Topton,4.8
PA,Toughkenamon,16.2
PA,Towamensing Trails,6.5
PA,Towanda,19.4
PA,Tower,10.8
PA,Townville,10.3
PA,Trafford,14.1
PA,Trainer,21.4
PA,Trappe,9.4
PA,Treasure Lake,4.3
PA,Tremont,21.9
PA,Tresckow,7.3
PA,Trevorton,11
PA,Trevose,1
PA,Trexlertown,5.2
PA,Trooper,2.1
PA,Troutville,7.5
PA,Troxelville,2.8
PA,Troy,22.3
PA,Trucksville,10
PA,Trumbauersville,5
PA,Tullytown,10.3
PA,Tunkhannock,14
PA,Tunnelhill,11.7
PA,Turbotville,6.6
PA,Turtle Creek,22
PA,Tuscarora,21.6
PA,Twilight,17.4
PA,Tyler Run,5.9
PA,Tylersburg,6.1
PA,Tyrone,20.1
PA,Ulysses,36.9
PA,Union,17.4
PA,Union Dale,13.5
PA,Union Deposit,13.2
PA,Uniontown,29.4
PA,Unionville,14.8
PA,Unionville,9.2
PA,University of Pittsburgh Johnstown,-
PA,Upland,21.4
PA,Upper Exeter,3.7
PA,Upper St. Clair,2.8
PA,Ursina,18.8
PA,Utica,20.5
PA,Valencia,7.5
PA,Valley Green,9.9
PA,Valley-Hi,66.7
PA,Valley View (Schuylkill County),8.7
PA,Valley View (York County),6
PA,Vanderbilt,13.4
PA,Vandergrift,20.8
PA,Vandling,12.7
PA,Van Voorhis,7.3
PA,Venango,10.9
PA,Verona,19.6
PA,Versailles,18.3
PA,Vicksburg,0
PA,Village Green-Green Ridge,1.2
PA,Village Shires,5.7
PA,Vinco,1.9
PA,Vintondale,21.3
PA,Virginville,6.1
PA,Volant,14
PA,Vowinckel,7.3
PA,Wagner,0
PA,Wakefield,5.7
PA,Wall,17
PA,Wallaceton,13.3
PA,Wallenpaupack Lake Estates,14.8
PA,Waller,1.9
PA,Walnutport,7.5
PA,Walnuttown,20
PA,Wampum,8.9
PA,Wanamie,4.4
PA,Warminster Heights,18.1
PA,Warren,14.3
PA,Warrior Run,11.8
PA,Washington,23.6
PA,Washington Boro,2
PA,Washingtonville,24.1
PA,Waterford,9
PA,Watsontown,7.6
PA,Wattsburg,8.9
PA,Waverly,0
PA,Waymart,21.9
PA,Wayne Heights,5.1
PA,Waynesboro,19.4
PA,Waynesburg,24.6
PA,Weatherly,10.8
PA,Webster,26.1
PA,Weedville,11.5
PA,Weigelstown,5.5
PA,Weissport,25.7
PA,Weissport East,12.5
PA,Wellersburg,4.7
PA,Wellsboro,13.1
PA,Wellsville,10.1
PA,Wernersville,12.8
PA,Wescosville,5
PA,Wesleyville,12.5
PA,West Alexander,23
PA,West Brownsville,9.2
PA,West Chester,26.2
PA,West Conshohocken,8.1
PA,West Decatur,5.8
PA,West Easton,14.4
PA,West Elizabeth,19.6
PA,West Fairview,10
PA,West Falls,3.5
PA,Westfield,24.4
PA,West Grove,3.1
PA,West Hamburg,20.3
PA,West Hazleton,13.6
PA,West Hills,13.4
PA,West Homestead,9
PA,West Kittanning,5.6
PA,Westland,0
PA,West Lawn,8
PA,West Leechburg,4.6
PA,West Liberty,22.1
PA,West Mayfield,16.2
